"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할소방서명,관할소방서전화번호,데이터기준일자
"세교125호",1,경기도,오산시,41370,,경기도 오산시 수청동 603,37.171786,127.052237,역사공원 맞은편 주공13단지 버스정류장앞,세교안전센터,Y,N,2000,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"세교126호",1,경기도,오산시,41370,,경기도 오산시 수청동 613-1,37.170645,127.060887,탑 부동산 앞,세교안전센터,Y,Y,2012,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"세교127호",1,경기도,오산시,41370,경기도 오산시 경기대로 497,경기도 오산시 수청동 616-4,37.167099,127.064425,오산대역충전소앞 인도,세교안전센터,Y,Y,2012,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"세교128호",1,경기도,오산시,41370,,경기도 오산시 수청동 639,37.169508,127.066324,오산시 통합운영센터 맞은편(사거리 신호등 앞),세교안전센터,Y,Y,2012,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"세교129호",1,경기도,오산시,41370,,경기도 오산시 수청동 640-2,37.169579,127.064694,로데오 테라스 건물 앞,세교안전센터,Y,Y,2012,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"세교130호",1,경기도,오산시,41370,경기도 오산시 내삼미로79번길 46,경기도 오산시 수청동 619-1,37.170567,127.065444,할리스커피 앞,세교안전센터,Y,Y,2019,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"세교131호",1,경기도,오산시,41370,,경기도 오산시 수청동 639,37.168347,127.066608,오산대역더샵센트럴시티 상가 건물 앞,세교안전센터,Y,Y,2012,1,6,100,오산소방서,031-8059-7413,2021-04-12
"세교132호",1,경기도,오산시,41370,경기도 오산시 현충로 5-8,경기도 오산시 수청동 69-37,37.163842,127.069216,수청노인정 부지내,세교안전센터,Y,Y,1998,1,6,100,오산소방서,031-8059-7413,2021-04-12
"세교133호",1,경기도,오산시,41370,,경기도 오산시 수청동 622-2,37.165745,127.064904,오산대역더샵센트럴시티 앞,세교안전센터,Y,Y,2012,1,6,100,오산소방서,031-8059-7413,2021-04-12
"세교134호",1,경기도,오산시,41370,,경기도 오산시 외삼미동 618-1,37.189843,127.048089,세마대사거리 도원우드 부근,세교안전센터,Y,Y,2012,1,6,100,오산소방서,031-8059-7413,2021-04-12
"세교135호",1,경기도,오산시,41370,,경기도 오산시 외삼미동 619-1,37.189128,127.047562,세마대사거리 부근,세교안전센터,Y,N,2012,1,5,100,오산소방서,031-8059-7413,2021-04-12
"세교136호",1,경기도,오산시,41370,경기도 오산시 유엔평화로 53,경기도 오산시 외삼미동 620-2,37.189047,127.048278,세마사거리 도원우드 뒤편,세교안전센터,Y,Y,2012,1,5,100,오산소방서,031-8059-7413,2021-04-12
"세교137호",1,경기도,오산시,41370,경기도 오산시 유엔평화로19번길 42,경기도 오산시 외삼미동 622-1,37.188327,127.047497,세마대사거리 부근,세교안전센터,Y,Y,2012,1,3,100,오산소방서,031-8059-7413,2021-04-12
"세교138호",1,경기도,오산시,41370,경기도 오산시 유엔평화로 41,경기도 오산시 외삼미동 623-4,37.188075,127.048187,유엔기념비 부근 타운하우스 부근,세교안전센터,Y,Y,2012,1,3,100,오산소방서,031-8059-7413,2021-04-12
"세교139호",1,경기도,오산시,41370,경기도 오산시 유엔평화로19번길 28,경기도 오산시 외삼미동 626-1,37.187251,127.047807,세마대사거리 부근,세교안전센터,Y,Y,2012,1,3,100,오산소방서,031-8059-7413,2021-04-12
"세교140호",1,경기도,오산시,41370,,경기도 오산시 외삼미동 628-1,37.186054,127.047978,세마대사거리 부근,세교안전센터,Y,Y,2012,1,3,100,오산소방서,031-8059-7413,2021-04-12
"세교141호",1,경기도,오산시,41370,경기도 오산시 유엔평화로19번길 4-10,경기도 오산시 외삼미동 629-1,37.186644,127.048515,유엔기념비 옆 타운하우스 단지,세교안전센터,Y,Y,2012,1,3,100,오산소방서,031-8059-7413,2021-04-12
"세교142호",1,경기도,오산시,41370,경기도 오산시 유엔평화로16번길 21,경기도 오산시 외삼미동 631-4,37.186997,127.049642,유엔기념비 옆 타운하우스 단지,세교안전센터,Y,Y,2012,1,3,100,오산소방서,031-8059-7413,2021-04-12
"세교143호",1,경기도,오산시,41370,,경기도 오산시 외삼미동 633-1,37.186295,127.050022,유엔기념비 옆 타운하우스 단지,세교안전센터,Y,Y,2012,1,3,100,오산소방서,031-8059-7413,2021-04-12
"세교144호",1,경기도,오산시,41370,,경기도 오산시 외삼미동 633-7,37.185905,127.049734,세마지하보도 입구 좌측 건너편,세교안전센터,Y,Y,2012,1,3,100,오산소방서,031-8059-7413,2021-04-12
"세교145호",1,경기도,오산시,41370,,경기도 오산시 외삼미동 639-1,37.185868,127.048911,세마지하보도 입구 우측,세교안전센터,Y,Y,2012,1,3,100,오산소방서,031-8059-7413,2021-04-12
"세교146호",1,경기도,오산시,41370,,경기도 오산시 외삼미동 639-15,37.186425,127.049448,삼거리 앞,세교안전센터,Y,Y,2012,1,5,100,오산소방서,031-8059-7413,2021-04-12
"세교147호",1,경기도,오산시,41370,경기도 오산시 문시로 32,경기도 오산시 외삼미동 산 56-1,37.189369,127.049759,외삼미동 615-50 컨테이너 앞,세교안전센터,Y,Y,1997,1,5,100,오산소방서,031-8059-7413,2021-04-12
"세교148호",1,경기도,오산시,41370,경기도 오산시 외삼미로 90,경기도 오산시 외삼미동 74-9,37.193667,127.060111,부광전기 옆,세교안전센터,Y,Y,2019,1,6,100,오산소방서,031-8059-7413,2021-04-12
"세교149호",1,경기도,오산시,41370,,경기도 오산시 은계동 41-4,37.160958,127.071999,은계주공1차 106동 CU옆,세교안전센터,Y,Y,2012,1,6,100,오산소방서,031-8059-7413,2021-04-12
"세교150호",1,경기도,오산시,41370,,경기도 오산시 은계동 30-10,37.160772,127.074786,현대@1차 정문우측,세교안전센터,Y,Y,2012,1,6,100,오산소방서,031-8059-7413,2021-04-12
"세교151호",1,경기도,오산시,41370,,경기도 오산시 은계동 110-29,37.161305,127.069536,영산아파트 정문에서 우측 25M(에코하우스 옆),세교안전센터,Y,Y,2012,1,6,100,오산소방서,031-8059-7413,2021-04-12
"세교152호",1,경기도,오산시,41370,경기도 오산시 경기대로398-5,경기도 오산시 은계동 70-1,37.159749,127.070406,은계주공 정문사거리(스카이노래방앞,세교안전센터,Y,Y,2012,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"세교153호",1,경기도,오산시,41370,경기도 오산시 경기대로416번길 39,경기도 오산시 은계동 61-8,37.161849,127.071521,선경하이츠 부근,세교안전센터,Y,Y,2020,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"세교154호",1,경기도,오산시,41370,,경기도 오산시 가장동 6-14,37.164194,127.042088,승우정신요양원 앞 부근,세교안전센터,Y,Y,2020,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"세교155호",1,경기도,오산시,41370,,경기도 오산시 가장동 370-3,37.157307,127.047199,세원화성입구 삼거리,세교안전센터,Y,Y,2012,1,3.8,100,오산소방서,031-8059-7413,2021-04-12
"원동01호",1,경기도,오산시,41370,경기도 오산시 운암로 90,경기도 오산시 부산동 779-1,37.15362643,127.0782176,임시폐전,원동안전센터,Y,N,2001,1,3.2,65,오산소방서,031-8059-7413,2021-04-12
"원동02호",1,경기도,오산시,41370,,경기도 오산시 부산동 779-3,37.153851,127.080374,임시폐전,원동안전센터,Y,N,2001,1,4,65,오산소방서,031-8059-7413,2021-04-12
"원동03호",1,경기도,오산시,41370,경기도 오산시 운암로 116,경기도 오산시 부산동 778-4,37.155321,127.080005,운암고등학교 앞,원동안전센터,Y,Y,1999,1,3.5,100,오산소방서,031-8059-7413,2021-04-12
"원동04호",1,경기도,오산시,41370,경기도 오산시 운암로 122,경기도 오산시 부산동 778-1,37.158841,127.081284,운암1단지 115동 앞,원동안전센터,Y,Y,2001,1,4,65,오산소방서,031-8059-7413,2021-04-12
"원동05호",1,경기도,오산시,41370,,경기도 오산시 부산동 778-1,37.15689792,127.0794056,임시폐전,원동안전센터,Y,N,2001,1,4,65,오산소방서,031-8059-7413,2021-04-12
"원동06호",1,경기도,오산시,41370,,경기도 오산시 부산동 778-6,37.156644,127.081713,임시폐전,원동안전센터,Y,N,2001,1,4,65,오산소방서,031-8059-7413,2021-04-12
"원동07호",1,경기도,오산시,41370,,경기도 오산시 부산동 774-6,37.158599,127.092264,삼대설렁탕 건너편,원동안전센터,Y,Y,2007,1,4,65,오산소방서,031-8059-7413,2021-04-12
"원동08호",1,경기도,오산시,41370,,경기도 오산시 부산동 790,37.155703,127.092252,롯데인재개발원 앞,원동안전센터,Y,Y,2012,1,4,100,오산소방서,031-8059-7413,2021-04-12
"원동09호",1,경기도,오산시,41370,,경기도 오산시 부산동 55-1,37.153421,127.092399,장원빌라 앞,원동안전센터,Y,Y,1999,1,4,100,오산소방서,031-8059-7413,2021-04-12
"원동10호",1,경기도,오산시,41370,,경기도 오산시 부산동 806,37.152431,127.091619,시립시티어린이집 앞,원동안전센터,Y,Y,2012,1,4,65,오산소방서,031-8059-7413,2021-04-12
"원동11호",1,경기도,오산시,41370,경기도 오산시 동부대로568번길 62-24,경기도 오산시 부산동 570-1,37.150725,127.087526,대성빌라 앞,원동안전센터,Y,Y,2012,1,4,65,오산소방서,031-8059-7413,2021-04-12
"원동12호",1,경기도,오산시,41370,,경기도 오산시 부산동 798,37.151292,127.088496,부산동 노인정 앞,원동안전센터,Y,Y,2012,1,4,65,오산소방서,031-8059-7413,2021-04-12
"원동13호",1,경기도,오산시,41370,,경기도 오산시 부산동 394-3,37.152841,127.082301,오산경찰서 앞,원동안전센터,Y,Y,1999,1,3.5,100,오산소방서,031-8059-7413,2021-04-12
"원동14호",1,경기도,오산시,41370,,경기도 오산시 원동 161-2,37.146286,127.078497,임시폐전,원동안전센터,N,N,2001,0.5,4,65,오산소방서,031-8059-7413,2021-04-12
"원동15호",1,경기도,오산시,41370,,경기도 오산시 원동 815-8,37.144791,127.078014,운암6단지 605동 앞,원동안전센터,Y,Y,2011,1,4,65,오산소방서,031-8059-7413,2021-04-12
"원동16호",1,경기도,오산시,41370,경기도 오산시 운천로 16-22,경기도 오산시 원동 815-4,37.143457,127.078046,운암6단지 603동 앞,원동안전센터,Y,Y,2001,1,3.5,65,오산소방서,031-8059-7413,2021-04-12
"원동17호",1,경기도,오산시,41370,경기도 오산시 동부대로 441,경기도 오산시 원동 567,37.141767,127.077779,벽산빌라 앞,원동안전센터,Y,Y,1999,0.5,4,100,오산소방서,031-8059-7413,2021-04-12
"원동18호",1,경기도,오산시,41370,경기도 오산시 동부대로437번길 3,경기도 오산시 원동 552-48,37.141185,127.077839,우남주택 앞,원동안전센터,Y,Y,2001,0.4,4.1,65,오산소방서,031-8059-7413,2021-04-12
"원동19호",1,경기도,오산시,41370,경기도 오산시 동부대로436번길 40,경기도 오산시 원동 607-1,37.139999,127.0820026,성호중학교 앞,원동안전센터,Y,Y,2008,1.2,4.2,100,오산소방서,031-8059-7413,2021-04-12
"원동20호",1,경기도,오산시,41370,,경기도 오산시 원동 707-15,37.140741,127.086519,수자인봄누리어린이집 옆,원동안전센터,Y,Y,2008,1.2,4.1,100,오산소방서,031-8059-7413,2021-04-12
"원동21호",1,경기도,오산시,41370,,경기도 오산시 원동 30-18,37.142891,127.086849,기린꼬마어린이집 앞,원동안전센터,Y,Y,2008,0.5,4,100,오산소방서,031-8059-7413,2021-04-12
"원동22호",1,경기도,오산시,41370,,경기도 오산시 원동 77-7,37.145221,127.084748,성문교회 옆,원동안전센터,Y,Y,2011,0.8,4,100,오산소방서,031-8059-7413,2021-04-12
"원동23호",1,경기도,오산시,41370,,경기도 오산시 원동 60-8,37.145294,127.086995,원동 60-8 오거리,원동안전센터,Y,Y,2001,1.2,4.1,65,오산소방서,031-8059-7413,2021-04-12
"원동24호",1,경기도,오산시,41370,경기도 오산시 대원로39번길 22-17,경기도 오산시 원동 754-42,37.147614,127.073555,업스테이트 앞,원동안전센터,Y,Y,2005,0.5,4,100,오산소방서,031-8059-7413,2021-04-12
"원동25호",1,경기도,오산시,41370,경기도 오산시 오산로232번길 15,경기도 오산시 원동 751-56,37.147635,127.070288,U2 앞,원동안전센터,Y,Y,2001,0.5,4,100,오산소방서,031-8059-7413,2021-04-12
"원동26호",1,경기도,오산시,41370,경기도 오산시 대원로39번길 7,경기도 오산시 원동 759-10,37.146938,127.072495,금성주택 앞,원동안전센터,Y,Y,2003,0.7,3,65,오산소방서,031-8059-7413,2021-04-12
"원동27호",1,경기도,오산시,41370,경기도 오산시 대원로 35,경기도 오산시 원동 758-13,37.146385,127.072176,태호빌딩 앞,원동안전센터,Y,Y,1999,1,3,65,오산소방서,031-8059-7413,2021-04-12
"원동28호",1,경기도,오산시,41370,경기도 오산시 오산로212번길 16,경기도 오산시 원동 770-1,37.145672,127.070167,세븐일레븐 앞,원동안전센터,Y,Y,2005,0.3,6,100,오산소방서,031-8059-7413,2021-04-12
"원동29호",1,경기도,오산시,41370,경기도 오산시 원동로7번길 33-2,경기도 오산시 원동 777-7,37.145176,127.069223,어썸제이 앞,원동안전센터,Y,Y,1998,0.4,5,100,오산소방서,031-8059-7413,2021-04-12
"원동30호",1,경기도,오산시,41370,경기도 오산시 오산로 200,경기도 오산시 원동 777-15,37.144544,127.068563,새오산신협 앞,원동안전센터,Y,Y,2007,0.4,5,100,오산소방서,031-8059-7413,2021-04-12
"원동31호",1,경기도,오산시,41370,경기도 오산시 오산로 198번길 13,경기도 오산시 원동 775-14,37.144544,127.070072,모텔 황실 앞,원동안전센터,Y,Y,1991,0.7,3,100,오산소방서,031-8059-7413,2021-04-12
"원동32호",1,경기도,오산시,41370,경기도 오산시 원동로37번길 30,경기도 오산시 원동 770-14,37.144972,127.071329,비비피아건물 앞,원동안전센터,Y,Y,2000,0.5,4,65,오산소방서,031-8059-7413,2021-04-12
"원동33호",1,경기도,오산시,41370,경기도 오산시 오산로198번길 45,경기도 오산시 원동 765-25,37.145089,127.073391,CU편의점 옆,원동안전센터,Y,Y,1999,1.2,3,65,오산소방서,031-8059-7413,2021-04-12
"원동34호",1,경기도,오산시,41370,경기도 오산시 오산로190번길 17,경기도 오산시 원동 774-17,37.143802,127.070486,CU편의점 앞,원동안전센터,Y,Y,2020,0.5,5,100,오산소방서,031-8059-7413,2021-04-12
"원동35호",1,경기도,오산시,41370,경기도 오산시 원동로37번길 18,경기도 오산시 원동 788-1,37.143981,127.071849,광미앤스튜디오 앞,원동안전센터,Y,Y,2002,1.2,5,65,오산소방서,031-8059-7413,2021-04-12
"원동36호",1,경기도,오산시,41370,경기도 오산시 오산로 19,경기도 오산시 원동 768-14,37.143996,127.073316,쌍용자동차영업소,원동안전센터,Y,Y,2000,0.5,4,65,오산소방서,031-8059-7413,2021-04-12
"원동37호",1,경기도,오산시,41370,경기도 오산시 오산로 176,경기도 오산시 원동 780-1,37.142646,127.068669,노루페인트,원동안전센터,Y,Y,2016,0.5,6,100,오산소방서,031-8059-7413,2021-04-12
"원동38호",1,경기도,오산시,41370,,경기도 오산시 원동 797,37.142885,127.070616,경일연립 앞,원동안전센터,Y,Y,1991,0.3,3.5,100,오산소방서,031-8059-7413,2021-04-12
"원동39호",1,경기도,오산시,41370,경기도 오산시 원동로 37,경기도 오산시 원동 787-13,37.142644,127.072903,명인타워 앞,원동안전센터,Y,Y,2008,0.8,4,100,오산소방서,031-8059-7413,2021-04-12
"원동40호",1,경기도,오산시,41370,경기도 오산시 경기대로 209,경기도 오산시 원동 789-16,37.143271,127.073372,서울어린이병원 앞,원동안전센터,Y,Y,2013,1.5,3.8,65,오산소방서,031-8059-7413,2021-04-12
"원동41호",1,경기도,오산시,41370,경기도 오산시 원동로 50,경기도 오산시 원동 299-41,37.142645,127.074328,무봉리토종순대 앞,원동안전센터,Y,Y,2009,0.5,4.5,65,오산소방서,031-8059-7413,2021-04-12
"원동42호",1,경기도,오산시,41370,,경기도 오산시 원동 729-7,37.143107,127.074195,경기동물메디컬센터 앞,원동안전센터,Y,Y,2001,0.3,4.5,65,오산소방서,031-8059-7413,2021-04-12
"원동43호",1,경기도,오산시,41370,경기도 오산시 운천로 19,경기도 오산시 원동 282-1,37.144526,127.074277,롯데하이마트 부근,원동안전센터,Y,Y,2001,1,4.5,100,오산소방서,031-8059-7413,2021-04-12
"원동44호",1,경기도,오산시,41370,경기도 오산시 대원로 51,경기도 오산시 원동 215,37.146393,127.074307,청해수산 앞,원동안전센터,Y,Y,2001,1.2,4.2,65,오산소방서,031-8059-7413,2021-04-12
"원동45호",1,경기도,오산시,41370,경기도 오산시 운천로 62,경기도 오산시 원동 811-2,37.14801021,127.074996,공영주차장 정문 앞,원동안전센터,Y,Y,2001,1,4.2,100,오산소방서,031-8059-7413,2021-04-12
"원동46호",1,경기도,오산시,41370,경기도 오산시 대원로 72,경기도 오산시 원동 815-9,37.146205,127.076294,운암주공프라자 앞,원동안전센터,Y,Y,2001,1.2,4.5,65,오산소방서,031-8059-7413,2021-04-12
"원동47호",1,경기도,오산시,41370,경기도 오산시 밀머리로21번길 1,경기도 오산시 원동 558-7,37.139995,127.074663,별밤포차 앞,원동안전센터,Y,Y,1999,0.5,3.5,100,오산소방서,031-8059-7413,2021-04-12
"원동48호",1,경기도,오산시,41370,경기도 오산시 밀머리로 45,경기도 오산시 원동 380-1,37.137986,127.075316,동진빌딩 앞,원동안전센터,Y,Y,2009,0.5,3.6,100,오산소방서,031-8059-7413,2021-04-12
"원동49호",1,경기도,오산시,41370,,경기도 오산시 원동 542-5,37.136587,127.078066,신세계푸드 앞,원동안전센터,Y,Y,2002,0.4,3.6,65,오산소방서,031-8059-7413,2021-04-12
"원동50호",1,경기도,오산시,41370,,경기도 오산시 원동 535-4,37.136668,127.080004,육풍 앞,원동안전센터,Y,Y,2009,0.5,3,100,오산소방서,031-8059-7413,2021-04-12
"원동51호",1,경기도,오산시,41370,경기도 오산시 남부대로441번길 24-6,경기도 오산시 고현동 73-1,37.135652,127.084592,이림유치원 앞,원동안전센터,Y,Y,1997,1.2,4,100,오산소방서,031-8059-7413,2021-04-12
"원동52호",1,경기도,오산시,41370,,경기도 오산시 고현동 108-9,37.132455,127.085804,고현초등학교,원동안전센터,Y,Y,2009,1,4.2,100,오산소방서,031-8059-7413,2021-04-12
"원동53호",1,경기도,오산시,41370,,경기도 오산시 고현동 142-3,37.130738,127.088447,대진통운 옆,원동안전센터,Y,Y,2003,1,4.3,100,오산소방서,031-8059-7413,2021-04-12
"원동54호",1,경기도,오산시,41370,,경기도 오산시 청호동 38,37.132414,127.083932,엘지사원아파트 입구,원동안전센터,Y,Y,2016,1,4.5,100,오산소방서,031-8059-7413,2021-04-12
"원동55호",1,경기도,오산시,41370,,경기도 오산시 청호동 74,37.129937,127.082221,청호동엘리시아아파트 입구,원동안전센터,Y,Y,2008,0.5,4,65,오산소방서,031-8059-7413,2021-04-12
"원동56호",1,경기도,오산시,41370,,경기도 오산시 갈곶동 345-19,37.130182,127.078375,화남빌딩 건너편,원동안전센터,Y,Y,2010,0.8,4,100,오산소방서,031-8059-7413,2021-04-12
"원동57호",1,경기도,오산시,41370,경기도 오산시 남부대로 374,경기도 오산시 원동 531-1,37.133961,127.076225,이화다이아몬드 앞,원동안전센터,Y,Y,1997,1.2,3.2,100,오산소방서,031-8059-7413,2021-04-12
"원동58호",1,경기도,오산시,41370,,경기도 오산시 원동 541-40,37.135188,127.077545,엔케이텍 옆,원동안전센터,Y,Y,2008,0.7,4.3,65,오산소방서,031-8059-7413,2021-04-12
"원동59호",1,경기도,오산시,41370,경기도 오산시 밀머리로 50,경기도 오산시 원동 544-1,37.137483,127.075756,BT덕성 골목 내부,원동안전센터,Y,Y,2009,0.5,4.5,65,오산소방서,031-8059-7413,2021-04-12
"원동60호",1,경기도,오산시,41370,경기도 오산시 경기대로 155,경기도 오산시 원동 360-17,37.138607,127.073105,E-1 주유소 건너편,원동안전센터,Y,Y,2008,1,4.7,100,오산소방서,031-8059-7413,2021-04-12
"원동61호",1,경기도,오산시,41370,경기도 오산시 남부대로 327,경기도 오산시 원동 447-5,37.135792,127.072014,청구아파트상가 앞,원동안전센터,Y,Y,1997,1,3.7,100,오산소방서,031-8059-7413,2021-04-12
"원동62호",1,경기도,오산시,41370,경기도 오산시 남부대로 313,경기도 오산시 원동 444-3,37.135784,127.070378,청구아파트후문앞,원동안전센터,Y,Y,1997,0.7,3.7,100,오산소방서,031-8059-7413,2021-04-12
"원동63호",1,경기도,오산시,41370,,경기도 오산시 갈곶동 700,37.134893,127.068908,원동초등학교 정문 건너편,원동안전센터,Y,Y,2008,0.5,3.2,100,오산소방서,031-8059-7413,2021-04-12
"원동64호",1,경기도,오산시,41370,경기도 오산시 오산로 70,경기도 오산시 갈곶동 126-21,37.133677,127.069896,CU편의점 옆,원동안전센터,Y,Y,1997,0.3,4,100,오산소방서,031-8059-7413,2021-04-12
"원동65호",1,경기도,오산시,41370,,경기도 오산시 원동 459-2,37.133062,127.069185,동부삼환아파트상가 앞,원동안전센터,Y,Y,1997,1,3.7,100,오산소방서,031-8059-7413,2021-04-12
"원동66호",1,경기도,오산시,41370,경기도 오산시 경기대로99,경기도 오산시 원동 807-1,37.133665,127.072066,원동119안전센터 건너편,원동안전센터,Y,Y,2013,0.5,3.7,100,오산소방서,031-8059-7413,2021-04-12
"원동67호",1,경기도,오산시,41370,경기도 오산시 경기대로99,경기도 오산시 원동 807-1,37.133789,127.071842,원동119안전센터,원동안전센터,Y,Y,2003,0.5,3.8,65,오산소방서,031-8059-7413,2021-04-12
"원동68호",1,경기도,오산시,41370,경기도 오산시 오산로 50,경기도 오산시 갈곶동 163-1,37.131249,127.068352,펀비어킹 앞,원동안전센터,Y,Y,2005,0.5,4,100,오산소방서,031-8059-7413,2021-04-12
"원동69호",1,경기도,오산시,41370,,경기도 오산시 갈곶동 270-22,37.130919,127.070453,우승주택 부근,원동안전센터,Y,Y,2008,0.4,4,100,오산소방서,031-8059-7413,2021-04-12
"원동70호",1,경기도,오산시,41370,경기도 오산시 경기대로 74,경기도 오산시 갈곶동 251,37.130619,127.072147,우림아파트 부근,원동안전센터,Y,Y,2001,0.5,4,100,오산소방서,031-8059-7413,2021-04-12
"원동71호",1,경기도,오산시,41370,경기도 오산시 오산로 23,경기도 오산시 갈곶동 180-1,37.128594,127.067086,남원추어탕건물 앞,원동안전센터,Y,Y,2005,1.1,4.5,100,오산소방서,031-8059-7413,2021-04-12
"원동73호",1,경기도,오산시,41370,,경기도 오산시 누읍동 13-3,37.141339,127.060401,한국수출포장 옆,원동안전센터,Y,Y,1999,1,4,100,오산소방서,031-8059-7413,2021-04-12
"원동74호",1,경기도,오산시,41370,,경기도 오산시 누읍동 94-2,37.138519,127.061097,드림포워드 물류센터 부근,원동안전센터,Y,Y,1999,1,4,100,오산소방서,031-8059-7413,2021-04-12
"원동75호",1,경기도,오산시,41370,,경기도 오산시 탑동 201-4,37.133411,127.048349,탑리아파트 부근,원동안전센터,Y,Y,1992,1,4,65,오산소방서,031-8059-7413,2021-04-12
"원동76호",1,경기도,오산시,41370,,경기도 오산시 벌음동 산 25-2,37.137515,127.036527,벌음삼거리 부근,원동안전센터,Y,Y,2010,1,4,100,오산소방서,031-8059-7413,2021-04-12
"원동77호",1,경기도,오산시,41370,,경기도 오산시 벌음동 179,37.139291,127.039275,임시폐전,원동안전센터,N,N,2010,0,0,100,오산소방서,031-8059-7413,2021-04-12
"원동78호",1,경기도,오산시,41370,경기도 오산시 누읍로 22,경기도 오산시 누읍동 456-6,37.141628,127.0500143,휴먼시아 101동 앞,원동안전센터,Y,Y,2011,1,5,100,오산소방서,031-8059-7413,2021-04-12
"원동79호",1,경기도,오산시,41370,경기도 오산시 누읍로 20,경기도 오산시 누읍동 621,37.141589,127.051628,휴먼시아 103동 앞,원동안전센터,Y,Y,2011,1,4,100,오산소방서,031-8059-7413,2021-04-12
"원동80호",1,경기도,오산시,41370,,경기도 오산시 누읍동 376-3,37.141696,127.052828,휴먼시아 104동 맞은편,원동안전센터,Y,Y,2011,1,6,100,오산소방서,031-8059-7413,2021-04-12
"원동81호",1,경기도,오산시,41370,,경기도 오산시 누읍동 633,37.141869,127.054569,누읍어린이공원 부근,원동안전센터,Y,Y,1999,1,3.5,100,오산소방서,031-8059-7413,2021-04-12
"원동82호",1,경기도,오산시,41370,,경기도 오산시 누읍동 52-11,37.142396,127.057151,DS파워 옆,원동안전센터,Y,Y,2012,1,4,100,오산소방서,031-8059-7413,2021-04-12
"원동83호",1,경기도,오산시,41370,경기도 오산시 황새로149번길 42,경기도 오산시 누읍동 45-10,37.140007,127.056836,누리산업 옆,원동안전센터,Y,Y,2012,1,3.7,100,오산소방서,031-8059-7413,2021-04-12
"원동84호",1,경기도,오산시,41370,,경기도 오산시 누읍동 43-2,37.142542,127.059255,현대테라타워 공사장 입구,원동안전센터,Y,Y,1999,1,4,100,오산소방서,031-8059-7413,2021-04-12
"원동85호",1,경기도,오산시,41370,경기도 오산시 수목원로49번길 6,경기도 오산시 누읍동 631-3,37.138584,127.054435,DS파워 앞 대로 건너편,원동안전센터,Y,Y,2011,1,3.5,100,오산소방서,031-8059-7413,2021-04-12
"원동86호",1,경기도,오산시,41370,경기도 오산시 수목원로49번길 25,경기도 오산시 누읍동 274-2,37.139282,127.052514,윤수빌딩 부근,원동안전센터,Y,Y,2012,1,4,100,오산소방서,031-8059-7413,2021-04-12
"원동87호",1,경기도,오산시,41370,경기도 오산시 수목원로49번길 22,경기도 오산시 누읍동 626-6,37.139409,127.052564,휴먼시아 107동 앞,원동안전센터,Y,Y,2011,1,6,100,오산소방서,031-8059-7413,2021-04-12
"원동88호",1,경기도,오산시,41370,경기도 오산시 눕새로 10,경기도 오산시 누읍동 628-1,37.140288,127.054017,뜰 카페 앞,원동안전센터,Y,Y,2011,1,4,100,오산소방서,031-8059-7413,2021-04-12
"원동89호",1,경기도,오산시,41370,,경기도 오산시 누읍동 634,37.140029,127.051035,휴먼시아 아파트 입구 부근,원동안전센터,Y,Y,2011,1,5,100,오산소방서,031-8059-7413,2021-04-12
"원동90호",1,경기도,오산시,41370,,경기도 오산시 누읍동 634,37.140209,127.050297,휴먼시아 112동 앞,원동안전센터,Y,Y,1999,1,4,100,오산소방서,031-8059-7413,2021-04-12
"원동91호",1,경기도,오산시,41370,경기도 오산시 누읍로 20,경기도 오산시 누읍동 621,37.140614,127.049305,휴먼시아 113동 앞,원동안전센터,Y,Y,2011,1,6,100,오산소방서,031-8059-7413,2021-04-12
"원동92호",1,경기도,오산시,41370,경기도 오산시 눕새로 1,경기도 오산시 누읍동 626-1,37.140455,127.052899,성북교회 앞,원동안전센터,Y,Y,1999,1,4,100,오산소방서,031-8059-7413,2021-04-12
"원동93호",1,경기도,오산시,41370,,경기도 오산시 벌음동 232-2,37.140503,127.043563,신동아아파트 입구 삼거리,원동안전센터,Y,Y,2011,1,4,100,오산소방서,031-8059-7413,2021-04-12
"청학1호",1,경기도,오산시,41370,경기도 오산시 발안로 1419-15,경기도 오산시 가수동 148,37.1458644,127.0502572,임시폐전,청학안전센터,Y,N,1998,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학2호",1,경기도,오산시,41370,경기도 오산시 가수로 16,경기도 오산시 가수동 78,37.1450572,127.0476974,임시폐전,청학안전센터,Y,N,1998,1,6,100,오산소방서,031-8059-7413,2021-04-12
"청학3호",1,경기도,오산시,41370,경기도 오산시 발안로 1419-15,경기도 오산시 가수동 106-1,37.1458644,127.0502572,임시폐전,청학안전센터,Y,N,1988,1,6,100,오산소방서,031-8059-7413,2021-04-12
