"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할소방서명,관할소방서전화번호,데이터기준일자
"태안-지상-42",1,충청남도,태안군,44825,충청남도 태안군 태안읍 시장4길 29-1,충청남도 태안군 태안읍 시장4길 29-1,36.75210357,126.2985611,태안상설시장 다복식당 옆,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-43",1,충청남도,태안군,44825,충청남도 태안군 태안읍 샘골로 10,충청남도 태안군 태안읍 샘골로 10,36.7502685,126.301552,샘골로 10 과 등대식관 사이,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-44",1,충청남도,태안군,44825,충청남도 태안군 태안읍 새빛마을,충청남도 태안군 태안읍 새빛마을,36.7539946,126.2973607,"한국서부발전사택주입구, 관리사무소 앞",태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-45",1,충청남도,태안군,44825,충청남도 태안군 태안읍 새빛마을,충청남도 태안군 태안읍 새빛마을,36.755581,126.3021869,한국서부발전사택 단지 아래 서산방향 4차선도로 중앙,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-46",1,충청남도,태안군,44825,충청남도 태안군 태안읍 시장3길 48,충청남도 태안군 태안읍 시장3길 48,36.75223708,126.297364,경영농산마트 옆,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-47",1,충청남도,태안군,44825,충청남도 태안군 태안읍 능샘2길 18,충청남도 태안군 태안읍 능샘2길 18,36.7582183,126.2967556,청송연립 1차 옆 밭,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-48",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동문리 523-19,충청남도 태안군 태안읍 동문리 523-19,36.75351564,126.2971955,태안여관 옆,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-49",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동문리 287-27,충청남도 태안군 태안읍 동문리 287-27,36.75237491,126.2987333,태안전통시장 한일상회 앞,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-50",1,충청남도,태안군,44825,충청남도 태안군 태안읍 독샘로 37,충청남도 태안군 태안읍 독샘로 37,36.75269252,126.298193,해피론이불집 앞(2호 순찰함 앞),태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-51",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동백로261,충청남도 태안군 태안읍 동백로261,36.75023205,126.2996442,귀뚜라미 보일러 앞(삼성디지털프라자 건너),태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-52",1,충청남도,태안군,44825,충청남도 태안군 태안읍 시장4길 37,충청남도 태안군 태안읍 시장4길 37,36.75256386,126.2989914,BYC매장 및 대창상회 옆,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-53",1,충청남도,태안군,44825,충청남도 태안군 태안읍 다락미5길 36,충청남도 태안군 태안읍 다락미5길 36,36.75155943,126.3047249,주택 앞,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-54",1,충청남도,태안군,44825,충청남도 태안군 태안읍 샘골4길 8-9,충청남도 태안군 태안읍 샘골4길 8-9,36.75324791,126.3050009,주택 앞 인도상,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-55",1,충청남도,태안군,44825,충청남도 태안군 태안읍 다락미1길 85,충청남도 태안군 태안읍 다락미1길 85,36.75287107,126.3083726,백화초교 정문 앞 좌측신호등 아래,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-56",1,충청남도,태안군,44825,충청남도 태안군 태안읍 백화로 147,충청남도 태안군 태안읍 백화로 147,36.75608043,126.3061444,로뎀빌 앞 인도상,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-57",1,충청남도,태안군,44825,충청남도 태안군 태안읍 샘골로 29,충청남도 태안군 태안읍 샘골로 29,36.75191009,126.3024374,홍성이발관 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-58",1,충청남도,태안군,44825,충청남도 태안군 태안읍 다락미3길 40,충청남도 태안군 태안읍 다락미3길 40,36.75180967,126.3056051,도로상(중앙 침례교회 뒤),태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-59",1,충청남도,태안군,44825,충청남도 태안군 태안읍 중앙로177,충청남도 태안군 태안읍 중앙로177,36.74946985,126.307364,태안지구대 길건너 도로상,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-60",1,충청남도,태안군,44825,충청남도 태안군 태안읍 백화로 72,충청남도 태안군 태안읍 백화로 72,36.75796122,126.2986467,청개구리미술학원 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-61",1,충청남도,태안군,44825,충청남도 태안군 태안읍 한양길 43,충청남도 태안군 태안읍 한양길 43,36.75600203,126.3013701,이화빌리지에서 대림아파트방향 100m,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-62",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동백로 289,충청남도 태안군 태안읍 동백로 289,36.74913372,126.3022699,수협주차장 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-63",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동백로 299,충청남도 태안군 태안읍 동백로 299,36.74852706,126.3033101,삼영빌딩 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-64",1,충청남도,태안군,44825,충청남도 태안군 태안읍 후곡로 95,충청남도 태안군 태안읍 후곡로 95,36.74537075,126.3028907,CU편의점 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-65",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동백로 33,충청남도 태안군 태안읍 동백로 33,36.7542503,126.3176763,농협중앙회 건물 뒤 텃밭 옆,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-66",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동평로 60,충청남도 태안군 태안읍 동평로 60,36.75171073,126.3090415,세븐일레븐에서 평천휴먼시아 사거리 방향 횡단보도 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-67",1,충청남도,태안군,44825,충청남도 태안군 태안읍 후곡로 75,충청남도 태안군 태안읍 후곡로 75,36.74628479,126.3014089,호야셀프세차장 앞(GS편의점 맞은편),태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-68",1,충청남도,태안군,44825,충청남도 태안군 태안읍 군청13길 13,충청남도 태안군 태안읍 군청13길 13,36.74400705,126.3020655,성원빌딩 앞(들마루식당 앞),태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-69",1,충청남도,태안군,44825,충청남도 태안군 태안읍 한양길61-5,충청남도 태안군 태안읍 한양길61-5,36.7562549,126.3020790023,초원아파트 입구 맞은편,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-70",1,충청남도,태안군,44825,충청남도 태안군 태안읍 경이정2길 21,충청남도 태안군 태안읍 경이정2길 21,36.75596128,126.2975092,동문떡방아간 앞 5m,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-71",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동백로356,충청남도 태안군 태안읍 동백로356,36.74609834,126.3089843,서울공인중개사 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-72",1,충청남도,태안군,44825,충청남도 태안군 태안읍 군청8길14-1,충청남도 태안군 태안읍 군청8길14-1,36.7449986790,126.3004574,가보입간판 앞,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-73",1,충청남도,태안군,44825,충청남도 태안군 태안읍 재경미길 2,충청남도 태안군 태안읍 재경미길 2,36.75678221,126.2991949,삼양빌라 B동 맞은편 30M,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-74",1,충청남도,태안군,44825,충청남도 태안군 태안읍 샘골로 65,충청남도 태안군 태안읍 샘골로 65,36.75496581,126.3035296,박혜경 논술교실 옆,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-75",1,충청남도,태안군,44825,충청남도 태안군 태안읍 경이정3길 32,충청남도 태안군 태안읍 경이정3길 32,36.75724106,126.2975468,향교 앞 김용 댁,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-76",1,충청남도,태안군,44825,충청남도 태안군 태안읍 정주내1길 13,충청남도 태안군 태안읍 정주내1길 13,36.74512799,126.3045232,태안요양병원 좌측 70M지점,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-77",1,충청남도,태안군,44825,충청남도 태안군 태안읍 중앙로 73,충청남도 태안군 태안읍 중앙로 73,36.75407156,126.2973383,충하나은행 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-78",1,충청남도,태안군,44825,충청남도 태안군 태안읍 재경미길 27-12,충청남도 태안군 태안읍 재경미길 27-12,36.7573484,126.3008246,태양어린이집 아래쪽 30M,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-79",1,충청남도,태안군,44825,충청남도 태안군 태안읍 재경미길 64,충청남도 태안군 태안읍 재경미길 64,36.75563551,126.3021752,동문리4구회관 옆,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-80",1,충청남도,태안군,44825,충청남도 태안군 태안읍 서문3길 15,충청남도 태안군 태안읍 서문3길 15,36.75689053,126.2949564,서문3길 15와 서문3길 20 사이,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-81",1,충청남도,태안군,44825,충청남도 태안군 태안읍 한양길 76,충청남도 태안군 태안읍 한양길 76,36.75580913,126.3028948,삼성빌라 1차 뒤편 도로상,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-82",1,충청남도,태안군,44825,충청남도 태안군 태안읍 백화로 55,충청남도 태안군 태안읍 백화로 55,36.75825666,126.2967939,태안읍사무소 후문 우측,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-83",1,충청남도,태안군,44825,충청남도 태안군 태안읍 백화로 40,충청남도 태안군 태안읍 백화로 40,36.75774545,126.2950695,남문4구회관 아래 공중화장실앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-84",1,충청남도,태안군,44825,충청남도 태안군 태안읍 중앙로 33,충청남도 태안군 태안읍 중앙로 33,36.75582166,126.2940165,KT앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-85",1,충청남도,태안군,44825,충청남도 태안군 태안읍 독샘로 6,충청남도 태안군 태안읍 독샘로 6,36.75131227,126.2976232,우체국 사거리 득호마린 입구인근,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-86",1,충청남도,태안군,44825,충청남도 태안군 태안읍 군청20길 23,충청남도 태안군 태안읍 군청20길 23,36.8393325,126.189531,공영주차장,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-87",1,충청남도,태안군,44825,충청남도 태안군 태안읍 시장2길 19-6,충청남도 태안군 태안읍 시장2길 19-6,36.7528635,126.296019,통큰수산 앞,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-88",1,충청남도,태안군,44825,충청남도 태안군 태안읍 다락미1길 12,충청남도 태안군 태안읍 다락미1길 12,36.75335061,126.3040727,허브다이어트 앞,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-89",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동백로 214,충청남도 태안군 태안읍 동백로 214,36.75197129,126.2944773,대림오토바이 앞,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-90",1,충청남도,태안군,44825,충청남도 태안군 태안읍 서문1길 40,충청남도 태안군 태안읍 서문1길 40,36.75554571,126.2948925,주택 옆(이화택시 앞),태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-96",1,충청남도,태안군,44825,충청남도 태안군 태안읍 환동로 65,충청남도 태안군 태안읍 환동로 65,36.75298316,126.2937066,알뜰가전센터 옆,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-97",1,충청남도,태안군,44825,충청남도 태안군 태안읍 중앙로 12-2,충청남도 태안군 태안읍 중앙로 12-2,36.75680309,126.2911586,서부떡집 옆,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-98",1,충청남도,태안군,44825,충청남도 태안군 태안읍 서문1길 15,충청남도 태안군 태안읍 서문1길 15,36.75636635,126.2940877,KT 태안지사 뒤편 삼거리,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-99",1,충청남도,태안군,44825,충청남도 태안군 태안읍 한양길 18,충청남도 태안군 태안읍 한양길 18,36.75576331,126.3000015,천사어린이집 맞은편,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-100",1,충청남도,태안군,44825,충청남도 태안군 태안읍 백화1길 5,충청남도 태안군 태안읍 백화1길 5,36.75855252,126.296845,태안향교 입구 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-101",1,충청남도,태안군,44825,충청남도 태안군 태안읍 샘골로 47-1,충청남도 태안군 태안읍 샘골로 47-1,36.75338204,126.3032841,"민족사관 학원 맞은편, 리라헤어?? 앞",태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-102",1,충청남도,태안군,44825,충청남도 태안군 태안읍 샘골1길 4,충청남도 태안군 태안읍 샘골1길 4,36.7548305,126.303813,대성학원 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-105",1,충청남도,태안군,44825,충청남도 태안군 태안읍 독샘로 78,충청남도 태안군 태안읍 독샘로 78,36.75442319,126.2988984,장충동왕족발 맞은편,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-106",1,충청남도,태안군,44825,충청남도 태안군 태안읍 다락미2길 30,충청남도 태안군 태안읍 다락미2길 30,36.75210741,126.3035106,전원연립 2동 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-107",1,충청남도,태안군,44825,충청남도 태안군 태안읍 중앙로 68,충청남도 태안군 태안읍 중앙로 68,36.75404491,126.2964875,NH농협은행 중앙출장소 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-108",1,충청남도,태안군,44825,충청남도 태안군 태안읍 서문1길 5,충청남도 태안군 태안읍 서문1길 5,36.75667103,126.2938027,"주택 앞, 밭 가운데",태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-109",1,충청남도,태안군,44825,충청남도 태안군 태안읍 사직단길 28-4,충청남도 태안군 태안읍 사직단길 28-4,36.75873051,126.2916067,태안군선거관리위원회 앞,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-110",1,충청남도,태안군,44825,충청남도 태안군 태안읍 성안2길 20,충청남도 태안군 태안읍 성안2길 20,36.75877228,126.2925694,한국통신 관사 맞은편 텃밭 안,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-111",1,충청남도,태안군,44825,충청남도 태안군 태안읍 성안1길 28-3,충청남도 태안군 태안읍 성안1길 28-3,36.75909663,126.293776,선경맨션 2차 맞은편,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-112",1,충청남도,태안군,44825,충청남도 태안군 태안읍 사직단길 13,충청남도 태안군 태안읍 사직단길 13,36.75910903,126.2910119,삼보아파트 가동 입구,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-113",1,충청남도,태안군,44825,충청남도 태안군 태안읍 백화로 184,충청남도 태안군 태안읍 백화로 184,36.75507398,126.3103417,태안군립중앙도서관 정문 앞,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-114",1,충청남도,태안군,44825,충청남도 태안군 태안읍 백화로 192,충청남도 태안군 태안읍 백화로 192,36.75508196,126.3110987,태안문화원 좌측 진입로,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-115",1,충청남도,태안군,44825,충청남도 태안군 태안읍 백화로 200,충청남도 태안군 태안읍 백화로 200,36.7548235415,126.3127213710,태안문화예술회관 앞,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-116",1,충청남도,태안군,44825,충청남도 태안군 태안읍 시장2길 13,충청남도 태안군 태안읍 시장2길 13,36.75239024,126.2958352,상가 뒤,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-117",1,충청남도,태안군,44825,충청남도 태안군 태안읍 시장1길 12-17,충청남도 태안군 태안읍 시장1길 12-17,36.75265284,126.2951385,상가 앞,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-119",1,충청남도,태안군,44825,충청남도 태안군 태안읍 백화로 251,충청남도 태안군 태안읍 백화로 251,36.75429883,126.3178112,태안고등학교 건너편 서부발전(주)앞도로,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-120",1,충청남도,태안군,44825,충청남도 태안군 태안읍 백화로 251,충청남도 태안군 태안읍 백화로 251,36.75429883,126.3178112,태안고등학교 건너편 서부발전(주)앞도로,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-121",1,충청남도,태안군,44825,충청남도 태안군 태안읍 백화로 251,충청남도 태안군 태안읍 백화로 251,36.75429883,126.3178112,태안고등학교 건너편 서부발전(주)앞도로,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-122",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동평로 16,충청남도 태안군 태안읍 동평로 16,36.74678428,126.3091752,새빛마을(한국서부발전사택)  군부대앞도로,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-123",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동평로 16,충청남도 태안군 태안읍 동평로 16,36.74678428,126.3091752,새빛마을(한국서부잘전사택) 우측편 상단 놀이터 부근,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-124",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동평로 16,충청남도 태안군 태안읍 동평로 16,36.74678428,126.3091752,새빛마을(한국서부발전사택) 우측편 하단 이면도로 입구,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-125",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동평로 16,충청남도 태안군 태안읍 동평로 16,36.74678428,126.3091752,새빛마을(한국서부발전사택) 단지외 우측편 상단 놀이터 부근,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-126",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동평로 16,충청남도 태안군 태안읍 동평로 16,36.74678428,126.3091752,새빛마을(한국서부발전사택) 단지외 하단 주차장 부근,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-127",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동평로 16,충청남도 태안군 태안읍 동평로 16,36.74678428,126.3091752,새빛마을 104동과 동문주공 105동 사이 도로변,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-128",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동평로 16,충청남도 태안군 태안읍 동평로 16,36.74678428,126.3091752,새빛마을아파트 입구 앞 인도상,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-129",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동평로 16,충청남도 태안군 태안읍 동평로 16,36.74678428,126.3091752,천월교차로 새빛마을아파트 방향 횡단보도 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-130",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동평로 16,충청남도 태안군 태안읍 동평로 16,36.74678428,126.3091752,"한국서부발전사택 주입구, 관리사무소 앞",태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-131",1,충청남도,태안군,44825,충청남도 태안군 태안읍 동평로 16,충청남도 태안군 태안읍 동평로 16,36.74678428,126.3091752,한국서부발전사택 단지 아래 서산방향 4차선도로 중앙,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-132",1,충청남도,태안군,44825,충청남도 태안군 태안읍 시장3길 48,충청남도 태안군 태안읍 시장3길 48,36.75223708,126.297364,경영농산마트 옆,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-133",1,충청남도,태안군,44825,충청남도 태안군 태안읍 능샘2길 18,충청남도 태안군 태안읍 능샘2길 18,36.757035,126.2920952,청송연립 1차 옆 밭,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-134",1,충청남도,태안군,44825,충청남도 태안군 남면 곰섬로 444,충청남도 태안군 남면 곰섬로 444,36.58707732,126.2973353,신온3리 마을회관 옆 도로변,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-135",1,충청남도,태안군,44825,충청남도 태안군 남면 남면로 125,충청남도 태안군 남면 남면로 125,36.67354377,126.3001743,남면초등학교 입구,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지상-136",1,충청남도,태안군,44825,충청남도 태안군 남면 남면로 102-9,충청남도 태안군 남면 남면로 102-9,36.6736511,126.2957569,몽산포 구길,태안119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지하-1",2,충청남도,태안군,44825,충청남도 태안군 태안읍 능샘1길 45,충청남도 태안군 태안읍 능샘1길 45,36.75463188,126.2939602,바다횟집 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지하-4",2,충청남도,태안군,44825,충청남도 태안군 태안읍 경이정4길 24,충청남도 태안군 태안읍 경이정4길 24,36.75697803,126.2981718,집 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-지하-5",2,충청남도,태안군,44825,충청남도 태안군 태안읍 대지길 24,충청남도 태안군 태안읍 대지길 24,36.75387485,126.2994319,꿈이자라는땅(대지길 24),태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-급수탑-2",3,충청남도,태안군,44825,충청남도 태안군 남면 달산포로 311,충청남도 태안군 남면 달산포로 311,36.6721199913,126.2977126,남면119지역대 내,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-저수조-1",4,충청남도,태안군,44825,충청남도 태안군 태안읍 서문5길 21,충청남도 태안군 태안읍 서문5길 21,36.75531847,126.2954724,남문리 회관 옆,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-저수조-2",4,충청남도,태안군,44825,충청남도 태안군 태안읍 서문4길 10,충청남도 태안군 태안읍 서문4길 10,36.75739446,126.2948398,남문슈퍼 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-저수조-3",4,충청남도,태안군,44825,충청남도 태안군 태안읍 재경미길 8-5,충청남도 태안군 태안읍 재경미길 8-5,36.7566969,126.2993973,동문1리회관 앞,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-저수조-4",4,충청남도,태안군,44825,충청남도 태안군 태안읍 경이정5길 82,충청남도 태안군 태안읍 경이정5길 82,36.75648763,126.2987497,삼양빌라 옆,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-저수조-5",4,충청남도,태안군,44825,충청남도 태안군 태안읍 경이정6길 17-14,충청남도 태안군 태안읍 경이정6길 17-14,36.75536349,126.2969905,로얄센텀빌 뒤,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-저수조-8",4,충청남도,태안군,44825,충청남도 태안군 태안읍 대지길 24,충청남도 태안군 태안읍 대지길 24,36.75387485,126.2994319,태안중학교 후문 (구 중대본부 앞),태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-저수조-9",4,충청남도,태안군,44825,충청남도 태안군 태안읍 백화1길 3,충청남도 태안군 태안읍 백화1길 3,36.75850371,126.2971231,향교 진입로 중간,태안119안전센터,Y,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-1",1,충청남도,태안군,44825,충청남도 태안군 원북면 대동로 164,충청남도 태안군 원북면 대동로 164,36.7557544,126.3029076,승강장 옆,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-2",1,충청남도,태안군,44825,충청남도 태안군 원북면 마산리 산68-1,충청남도 태안군 원북면 마산리 산68-1,36.7577195,126.295023,사창 3리 버스정류장 옆,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-3",1,충청남도,태안군,44825,충청남도 태안군 원북면 반계리 677-3,충청남도 태안군 원북면 반계리 677-3,36.7512284,126.2976839,반계3리 버스정류장 건너편,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
"태안-원북-지상-4",1,충청남도,태안군,44825,충청남도 태안군 원북면 상리길 11,충청남도 태안군 원북면 상리길 11,36.82347686,126.2571255942,원북면사무소 주차장 입구 좌측,원북119안전센터,N,Y,2018,8,10,100,태안소방서,041-671-0252,2020-12-01
