"시설번호",시설유형코드,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,상세위치,안전센터명,보호틀유무,사용가능여부,설치연도,배관깊이,출수압력,배관지름,관할기관명,관할기관전화번호,데이터기준일자
"사계 2호",1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 안덕면 산방로 272,제주특별자치도 서귀포시 안덕면 사계리 1928-3,33.23453682,126.3068337,사계 용해부락 입구 GS슈퍼 앞,안덕119센터,Y,Y,1994,1,6,100,서부소방서,064-795-0182,2022-05-13
"사계 3호",1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 안덕면 산방로 368,제주특별자치도 서귀포시 안덕면 사계리 2842-1,33.23142267,126.2975814,사계리 저건약국 앞,안덕119센터,Y,Y,1999,1,5,80,서부소방서,064-795-0182,2022-05-13
"사계 4호",1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 안덕면 사계북로 1,제주특별자치도 서귀포시 안덕면 사계리 3440-1,33.23034542,126.292077,사계 풍년유통 입구,안덕119센터,Y,Y,1990,1,5,80,서부소방서,064-795-0182,2022-05-13
"사계 5호",1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 안덕면 사계남로 153,제주특별자치도 서귀포시 안덕면 사계리 2125,33.22869469,126.3062163,사계 용해부락 해녀촌 식당앞,안덕119센터,Y,Y,2000,0.9,6,100,서부소방서,064-795-0182,2022-05-13
"사계 6호",1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 안덕면 산방로 382,제주특별자치도 서귀포시 안덕면 사계리 2818,33.23153752,126.2961426,안덕농협 사계지소 앞,안덕119센터,Y,Y,2000,1.1,6,100,서부소방서,064-795-0182,2022-05-13
"사계 7호",1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 안덕면 산방로 232,제주특별자치도 서귀포시 안덕면 사계리 191-3,33.23654476,126.3106198,산방산 주차장에서 덕수방면 150m,안덕119센터,Y,Y,2007,1,6,100,서부소방서,064-795-0182,2022-05-13
"사계 8호",1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 안덕면 사계불고41번길 125,제주특별자치도 서귀포시 안덕면 사계리1246-1,33.2440092771,126.296734,먼농장 남서측350m,안덕119센터,Y,Y,2017,0.6,6,100,서부소방서,064-795-0182,2022-05-13
"사계-1",1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 안덕면 사계신항로17번길 15,제주특별자치도 서귀포시 안덕면 사계리 3588-6,33.25019254,126.3222384,조각공원 광고탑 앞,안덕119센터,N,Y,1992,1,3,75,서부소방서,064-795-0455,2022-05-13
"사계-2",1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 안덕면 사계신항로39번길 9-4,제주특별자치도 서귀포시 안덕면 사계리 3597-3,33.24899716,126.3237253,GS25 서측 100m,안덕119센터,N,Y,1992,1,4,75,서부소방서,064-795-0455,2022-05-13
"사계-3",6,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 안덕면 산방로 272,제주특별자치도 서귀포시 안덕면 사계리 1928-3,33.23453682,126.3068337,재건약국 앞,안덕119센터,Y,Y,1994,1,6,100,서부소방서,064-795-0455,2022-05-13
"사계-4",1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 안덕면 산방로 368,제주특별자치도 서귀포시 안덕면 사계리 2842-1,33.23142267,126.2975814,강풍해장국 앞,안덕119센터,N,Y,1999,1,5,80,서부소방서,064-795-0455,2022-05-13
"사계-5",6,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 안덕면 사계북로 1,제주특별자치도 서귀포시 안덕면 사계리 3440-1,33.23034542,126.292077,해녀촌식당 앞,안덕119센터,Y,Y,1990,1,5,80,서부소방서,064-795-0455,2022-05-13
"사계-6",1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 안덕면 사계남로 153,제주특별자치도 서귀포시 안덕면 사계리 2125,33.22869469,126.3062163,안덕농협 사계지소 앞,안덕119센터,N,Y,2000,1,6,100,서부소방서,064-795-0455,2022-05-13
"사계-7",1,제주특별자치도,서귀포시,50130,,제주특별자치도 서귀포시 안덕면 사계리 192-3,33.23662875,126.3103961,산방산주차장에서 덕수방면 100m,안덕119센터,Y,Y,2001,1,6,100,서부소방서,064-795-0455,2022-05-13
"사계-8",1,제주특별자치도,서귀포시,50130,,제주특별자치도 서귀포시 안덕면 사계리 1246-1,33.24400928,126.2967568,신나농장 북측 350m,안덕119센터,N,Y,2007,1,6,100,서부소방서,064-795-0455,2022-05-13
"산양-1",6,제주특별자치도,제주시,50110,제주특별자치도 제주시 한경면 연명로 2,제주특별자치도 제주시 한경면 청수리 3260-1,33.29318595,126.2331939,산양웃뜨르 우리돼지음식점 앞,한경119센터,N,Y,2013,1,2.9,100,서부소방서,064-795-0445,2022-05-13
"산양-2",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 한경면 중산간서로 3340,제주특별자치도 제주시 한경면 낙천리 462-1,33.30824079,126.2390456,산양리 수룡동 입구,한경119센터,N,Y,2015,1,3.5,200,서부소방서,064-795-0445,2022-05-13
"삼달1호",1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 성산읍 삼달로 209,제주특별자치도 서귀포시 성산읍 삼달리 724-1,33.37409847,126.8472648,작은도서관 옆,성산119센터,Y,Y,1995,0.7,2.3,100,동부소방서,064-782-0119,2022-05-13
"삼달2호",1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 성산읍 삼달로193번길 86,제주특별자치도 서귀포시 성산읍 삼달리 1221-1,33.37132214,126.8421025,버스정류소 맞은편,성산119센터,Y,Y,2001,0.7,2.3,100,동부소방서,064-782-0119,2022-05-13
"삼달3호",1,제주특별자치도,서귀포시,50130,,제주특별자치도 서귀포시 성산읍 삼달리 446-8,33.37303137,126.8521726,버스정류소 옆,성산119센터,Y,Y,2003,1.1,2.3,100,동부소방서,064-782-0119,2022-05-13
"삼달4호",1,제주특별자치도,서귀포시,50130,,제주특별자치도 서귀포시 성산읍 삼달리 1069-1,33.37782348,126.8418537,회전교차로,성산119센터,Y,Y,2016,0.7,2.3,150,동부소방서,064-782-0119,2022-05-13
"삼달5호",1,제주특별자치도,서귀포시,50130,제주특별자치도 서귀포시 성산읍 일주동로 5252,제주특별자치도 서귀포시 성산읍 삼달리 29-2,33.36940843,126.8687192,삼달교차로 꽃밭,성산119센터,Y,Y,1999,0.8,2,100,동부소방서,064-782-0119,2022-05-13
"삼도-1",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 탑동로 101,제주특별자치도 제주시 삼도이동 1164-7,33.51585697,126.5171027,삼도2동 삼도119센터 앞,삼도119센터,N,Y,2001,0.9,2.2,100,제주소방서,064-729-0435,2022-05-13
"삼도-10",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 관덕로7길 13,제주특별자치도 제주시 삼도이동 36-5,33.51446674,126.5229474,삼도2동 북초등교정문 앞,삼도119센터,N,Y,2002,0.5,2.4,100,제주소방서,064-729-0435,2022-05-13
"삼도-100",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용문로 54,제주특별자치도 제주시 용담이동 735-4,33.50424111,126.5019233,용담2동 S-oil 삼진쥬유소 정면 나무 옆,삼도119센터,N,Y,2022,0.7,3,100,제주소방서,064-729-0435,2022-05-13
"삼도-101",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용해로 129,제주특별자치도 제주시 용담이동 751-38,33.50636873,126.5061695,용담2동 상고지민박 북측 인도변,삼도119센터,N,Y,2013,1.1,3.8,200,제주소방서,064-729-0435,2022-05-13
"삼도-102",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 남성로 148,제주특별자치도 제주시 삼도이동 811-6,33.50905762,126.521118,삼도2동 재성기업 앞 인도변,삼도119센터,N,Y,2014,0.6,2,80,제주소방서,064-729-0435,2022-05-13
"삼도-103",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용두암길 16,제주특별자치도 제주시 용담이동 481-25,33.51454235,126.5122894,용담2동 세븐일레븐 앞,삼도119센터,N,Y,2015,0.7,2,80,제주소방서,064-729-0435,2022-05-13
"삼도-104",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용담로1길 5,제주특별자치도 제주시 용담삼동 586-37,33.51351862,126.5068287,용담3동 대학경로당 맞은편,삼도119센터,N,Y,2015,0.6,2.2,80,제주소방서,064-729-0435,2022-05-13
"삼도-105",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 성화로 26,제주특별자치도 제주시 용담이동 930-8,33.51217683,126.5056411,용담2동 bhc치킨집 옆,삼도119센터,N,Y,2015,0.8,2.6,100,제주소방서,064-729-0435,2022-05-13
"삼도-106",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용마로3길 15,제주특별자치도 제주시 용담삼동 531-16,33.51490866,126.5062338,용담3동 주연슈퍼 맞은편 클린하우스 남측,삼도119센터,N,Y,2015,1.2,2.8,100,제주소방서,064-729-0435,2022-05-13
"삼도-107",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용담로 25,제주특별자치도 제주시 용담삼동 932-17,33.51331567,126.5055846,용담3동 돈사모 맞은편,삼도119센터,N,Y,2015,1.1,3,100,제주소방서,064-729-0435,2022-05-13
"삼도-108",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 흥운길 44,제주특별자치도 제주시 용담이동 359-81,33.51256868,126.5126771,용담2동 동해야식당 우측,삼도119센터,N,Y,2015,0.6,2,80,제주소방서,064-729-0435,2022-05-13
"삼도-109",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용해로 27,제주특별자치도 제주시 용담삼동 1015-1,33.5147652,126.5028487,용담3동 바다추억 앞,삼도119센터,N,Y,2015,0.7,2,80,제주소방서,064-729-0435,2022-05-13
"삼도-11",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 북성로 25,제주특별자치도 제주시 삼도이동 1112-21,33.51570467,126.5220464,삼도2동 우체국물류센터 북측 인도 상,삼도119센터,N,Y,2002,0.8,2.2,80,제주소방서,064-729-0435,2022-05-13
"삼도-110",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서해안로 380,제주특별자치도 제주시 용담삼동 2572-4,33.5123994,126.4845099571,용담3동 화이트하우스 맞은편 인도상,삼도119센터,N,Y,2017,0.4,2,80,제주소방서,064-729-0435,2022-05-13
"삼도-111",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 월성로2길 8,제주특별자치도 제주시 용담이동 744-25,33.50346395,126.5035654,용담2동 먹돌새기 이석련씨 주택 앞,삼도119센터,N,Y,2019,0.8,2.2,80,제주소방서,064-729-0435,2022-05-13
"삼도-112",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 중앙로26길 11,제주특별자치도 제주시 삼도이동 294-24,33.50551071,126.5242152,삼도2동 삼도세탁크리닝 서측 20m,삼도119센터,N,Y,2020,0.6,1.9,50,제주소방서,064-729-0435,2022-05-13
"삼도-12",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 관덕로 15,제주특별자치도 제주시 삼도이동 995-1,33.513266,126.5208445,삼도2동 관덕정 서측 유료주차장 앞,삼도119센터,N,Y,2002,0.7,3.8,200,제주소방서,064-729-0435,2022-05-13
"삼도-13",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 관덕로 33,제주특별자치도 제주시 삼도이동 54,33.51345781,126.5223487,삼도2동 제주우체국앞,삼도119센터,N,Y,1987,0.8,3.8,200,제주소방서,064-729-0435,2022-05-13
"삼도-14",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 탑동로 66,제주특별자치도 제주시 삼도이동 1264-1,33.51880614,126.5181385,삼도2동 라마다호텔 후문 앞,삼도119센터,N,Y,2003,1.7,2.4,100,제주소방서,064-729-0435,2022-05-13
"삼도-15",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 탑동해안로 46,제주특별자치도 제주시 삼도이동 1256,33.51879459,126.5202035,삼도2동 라마다호텔 북동측 사거리,삼도119센터,N,Y,1999,1.7,2.4,100,제주소방서,064-729-0435,2022-05-13
"삼도-16",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 탑동해안로 66,제주특별자치도 제주시 삼도이동 1260,33.51834731,126.5223499950,삼도2동 이마트 야외주차장 출구 쪽,삼도119센터,N,Y,2003,1.8,2.4,100,제주소방서,064-729-0435,2022-05-13
"삼도-17",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 탑동로2길 3,제주특별자치도 제주시 삼도이동 1261-6,33.51770459,126.5233152,삼도2동 에이팩토리베이커리 제과점 앞,삼도119센터,N,Y,2002,1.3,2.8,100,제주소방서,064-729-0435,2022-05-13
"삼도-18",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 비룡길 10,제주특별자치도 제주시 용담일동 37,33.51294395,126.5179845,용담1동 구 금화탕 북측 50m,삼도119센터,N,Y,2002,0.7,2,100,제주소방서,064-729-0435,2022-05-13
"삼도-19",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서문로 66-2,제주특별자치도 제주시 용담일동 135-1,33.51182512,126.5182271,용담1동 서문시장 입구 좌측 영신약국 앞,삼도119센터,N,Y,2002,0.8,2.5,100,제주소방서,064-729-0435,2022-05-13
"삼도-2",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 탑동로13길 1,제주특별자치도 제주시 삼도이동 1167-7,33.51655303,126.5169712,삼도2동 명물식당 남측 30m,삼도119센터,N,Y,2012,0.6,2.5,100,제주소방서,064-729-0435,2022-05-13
"삼도-20",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서문로 37,제주특별자치도 제주시 용담일동 299-14,33.51083138,126.5152209,용담1동 제주향교 서측,삼도119센터,N,Y,2016,1,2.6,100,제주소방서,064-729-0435,2022-05-13
"삼도-21",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서문로6길 10,제주특별자치도 제주시 용담일동 157-12,33.51108659,126.5184052,용담1동 서문시장 북측입구 장안마트 앞,삼도119센터,N,Y,2002,0.8,2.2,80,제주소방서,064-729-0435,2022-05-13
"삼도-22",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서문로6길 12,제주특별자치도 제주시 용담일동 157-13,33.51085008,126.5185613,용담1동 서문시장 내 진양식당 앞,삼도119센터,N,Y,2002,0.8,2.2,80,제주소방서,064-729-0435,2022-05-13
"삼도-23",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서문로4길 13-2,제주특별자치도 제주시 용담일동 135-9,33.51135116,126.5179062,용담1동 서문시장 내 희정한복점 앞,삼도119센터,N,Y,2002,0.8,2.4,80,제주소방서,064-729-0435,2022-05-13
"삼도-24",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서문로 50,제주특별자치도 제주시 용담일동 137-14,33.51097823,126.5165323,용담1동 제주중학교 정문 맞은편,삼도119센터,N,Y,2002,0.8,2.4,100,제주소방서,064-729-0435,2022-05-13
"삼도-25",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용담로 113,제주특별자치도 제주시 용담일동 310-14,33.51074948,126.5140848,용담1동 용담로타리 GS25앞,삼도119센터,N,Y,1999,0.8,3.2,150,제주소방서,064-729-0435,2022-05-13
"삼도-26",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용담로 135,제주특별자치도 제주시 용담일동 228-24,33.50923352,126.5157358,용담1동 용담주유소 맞은편,삼도119센터,N,Y,2016,0.6,2.2,80,제주소방서,064-729-0435,2022-05-13
"삼도-27",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용남1길 1,제주특별자치도 제주시 용담일동 237-1,33.50795639,126.5153825,용담1동 구 삼담파출소 서측 GS25 앞,삼도119센터,N,Y,1990,0.7,3.4,150,제주소방서,064-729-0435,2022-05-13
"삼도-28",2,제주특별자치도,제주시,50110,제주특별자치도 제주시 용남3길 19-1,제주특별자치도 제주시 용담일동 257-16,33.50876344,126.5122907,용담1동 용담일동주민센터 서측100m 지점,삼도119센터,N,Y,1987,0.8,2.8,150,제주소방서,064-729-0435,2022-05-13
"삼도-29",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서문로 4-1,제주특별자치도 제주시 용담일동 243-2,33.5092254,126.512081,용담1동 제주힐링스쿠터대여점 동측 인도상,삼도119센터,N,Y,1991,0.4,2.2,80,제주소방서,064-729-0435,2022-05-13
"삼도-3",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 탑동로 121,제주특별자치도 제주시 삼도이동 1157-17,33.51438666,126.5181904,삼도2동 위더스퓨쳐디자인 앞,삼도119센터,N,Y,2002,0.7,3.3,125,제주소방서,064-729-0435,2022-05-13
"삼도-30",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 남성로11길 33,제주특별자치도 제주시 용담일동 258-14,33.50774214,126.5118833,용담1동 한천초교 북서측 대창빌라 앞,삼도119센터,N,Y,1991,1.2,2.9,150,제주소방서,064-729-0435,2022-05-13
"삼도-31",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 남성로 30,제주특별자치도 제주시 용담일동 2818-10,33.50267794,126.5132448,용담1동 금호타이어 앞 인도상,삼도119센터,N,Y,1988,0.6,3.2,150,제주소방서,064-729-0435,2022-05-13
"삼도-32",2,제주특별자치도,제주시,50110,제주특별자치도 제주시 남성로 50,제주특별자치도 제주시 용담일동 266-6,33.50463218,126.5134175,용담1동 남성오거리 고씨네수산 앞,삼도119센터,N,Y,1988,0.8,3.4,150,제주소방서,064-729-0435,2022-05-13
"삼도-33",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 전농로 2,제주특별자치도 제주시 용담일동 2814,33.50436731,126.5132372,용담1동 적십자회관 서측 GS25 앞 인도상,삼도119센터,N,Y,1991,0.7,3.8,300,제주소방서,064-729-0435,2022-05-13
"삼도-34",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 남성로 5,제주특별자치도 제주시 용담일동 2650-4,33.50064319,126.5125928,용담1동 경찰청어린이집 앞 인도상,삼도119센터,N,Y,1988,0.6,3.6,200,제주소방서,064-729-0435,2022-05-13
"삼도-35",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 월성로 17-1,제주특별자치도 제주시 용담이동 2743-25,33.50261152,126.5049688,용담1동 월성부락입구 팔도농수산직매장 앞 인도상,삼도119센터,N,Y,1992,1.3,3.2,150,제주소방서,064-729-0435,2022-05-13
"삼도-36",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 한천로 23,제주특별자치도 제주시 용담이동 2621-11,33.50165802,126.5082797,용담1동 썬렌트카 앞,삼도119센터,N,Y,1992,0.7,2.8,150,제주소방서,064-729-0435,2022-05-13
"삼도-37",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서광로 53,제주특별자치도 제주시 용담이동 2786,33.49938941,126.5021096,용담1동 명신부락 입구,삼도119센터,N,Y,1992,0.6,1.9,80,제주소방서,064-729-0435,2022-05-13
"삼도-38",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용담로 89,제주특별자치도 제주시 용담이동 359-60,33.51230068,126.5122299,용담2동 수협사거리 GS편의점 앞,삼도119센터,N,Y,1988,0.7,2.2,80,제주소방서,064-729-0435,2022-05-13
"삼도-39",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용담로 62,제주특별자치도 제주시 용담이동 598-4,33.51260471,126.5093346,용담2동 사대부고 정문 맞은편 동신목욕탕 앞,삼도119센터,N,Y,1993,0.6,2.4,100,제주소방서,064-729-0435,2022-05-13
"삼도-4",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 무근성길 28,제주특별자치도 제주시 삼도이동 1160-18,33.51567694,126.5191688,삼도2동 구 소망카센터 사거리 북서측,삼도119센터,N,Y,2003,0.4,2,80,제주소방서,064-729-0435,2022-05-13
"삼도-40",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용화로11길 17,제주특별자치도 제주시 용담이동 617-6,33.51105746,126.5091216,용담2동 서초등교 뒤 아이맘어린이집 앞,삼도119센터,N,Y,1993,0.6,2.2,80,제주소방서,064-729-0435,2022-05-13
"삼도-41",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용담로 36,제주특별자치도 제주시 용담이동 592-7,33.51293847,126.5063835,용담2동 미화빌라 서측 인도상,삼도119센터,N,Y,1994,0.7,2.6,100,제주소방서,064-729-0435,2022-05-13
"삼도-42",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 성화로 20,제주특별자치도 제주시 용담이동 608-3,33.51169521,126.5055758,용담2동 용담어린이집 앞,삼도119센터,N,Y,1994,0.7,2.4,100,제주소방서,064-729-0435,2022-05-13
"삼도-43",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용문로18길 44,제주특별자치도 제주시 용담이동 2702-8,33.50445605,126.509949,용담2동 구 오행생식원 서측,삼도119센터,N,Y,1994,0.6,2.2,100,제주소방서,064-729-0435,2022-05-13
"삼도-44",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용화로 64,제주특별자치도 제주시 용담이동 625-3,33.50912823,126.5100995,용담2동 용문로터리 유성노래연습장 맞은편,삼도119센터,N,Y,1995,0.4,3.8,250,제주소방서,064-729-0435,2022-05-13
"삼도-45",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용화로 44,제주특별자치도 제주시 용담이동 627-47,33.50933457,126.5080892,용담2동 다모아타이어 버스정류소 옆 인도상,삼도119센터,N,Y,1995,0.3,3.8,250,제주소방서,064-729-0435,2022-05-13
"삼도-46",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용화로 9,제주특별자치도 제주시 용담이동 885,33.51025985,126.5045314,용담2동 국립수의과학검역원 입구,삼도119센터,N,Y,1995,1.1,3.8,250,제주소방서,064-729-0435,2022-05-13
"삼도-47",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용원길 12,제주특별자치도 제주시 용담이동 2716-14,33.50415502,126.5082915,용담2동 원화부락 입구 표지석 삼거리,삼도119센터,N,Y,1996,0.8,3,150,제주소방서,064-729-0435,2022-05-13
"삼도-48",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용문로 115-2,제주특별자치도 제주시 용담이동 675,33.50545385,126.5079953,용담2동 서문치안센터 맞은편에서 공항방면 30m지점,삼도119센터,N,Y,1996,0.6,3.4,200,제주소방서,064-729-0435,2022-05-13
"삼도-49",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용문로 147,제주특별자치도 제주시 용담이동 641-5,33.50800616,126.5094748,용담2동 공항철물설비상사 옆,삼도119센터,N,Y,1996,0.6,3.4,200,제주소방서,064-729-0435,2022-05-13
"삼도-5",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 북성로 43,제주특별자치도 제주시 삼도이동 1116-4,33.51549006,126.5202677,삼도2동 무료주차장 사거리,삼도119센터,N,Y,2005,0.9,2.2,80,제주소방서,064-729-0435,2022-05-13
"삼도-50",2,제주특별자치도,제주시,50110,제주특별자치도 제주시 용문로17길 12,제주특별자치도 제주시 용담이동 646-37,33.50784532,126.5082685,용담2동 한양아트빌라 앞,삼도119센터,N,Y,1988,0.7,2,80,제주소방서,064-729-0435,2022-05-13
"삼도-51",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용담로 12,제주특별자치도 제주시 용담이동 935-21,33.51330073,126.504036,용담2동 로또돼지 북서측 50m지점,삼도119센터,N,Y,1997,0.7,2.5,100,제주소방서,064-729-0435,2022-05-13
"삼도-52",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용한로 56,제주특별자치도 제주시 용담일동 334,33.51296148,126.5156606,용담1동 주영빌라 남측 인도상,삼도119센터,N,Y,1999,0.7,2.4,100,제주소방서,064-729-0435,2022-05-13
"삼도-53",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용해로 55,제주특별자치도 제주시 용담이동 924-5,33.51227356,126.5030937,용담2동 비바리농수산마트 앞 인도상,삼도119센터,N,Y,1999,1,3.2,200,제주소방서,064-729-0435,2022-05-13
"삼도-54",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 흥운길 63-4,제주특별자치도 제주시 용담이동 464-12,33.5144865,126.5132408,용담2동 용두암 용연여관 후문앞,삼도119센터,N,Y,2000,0.6,2,75,제주소방서,064-729-0435,2022-05-13
"삼도-55",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 용문로18길 55,제주특별자치도 제주시 용담이동 2694-14,33.50349481,126.5105746,용담2동 동산마을입구 북측 10m지점,삼도119센터,N,Y,2000,0.7,2,100,제주소방서,064-729-0435,2022-05-13
"삼도-56",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 전농로 81,제주특별자치도 제주시 삼도이동 593-12,33.50450982,126.5219129,삼도2동 중앙여중 남측 인도변,삼도119센터,N,Y,1997,0.6,2.4,150,제주소방서,064-729-0435,2022-05-13
"삼도-57",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서사로 87,제주특별자치도 제주시 삼도이동 595-7,33.50454105,126.5201016,삼도2동 전농로 사거리 동양OA사무용가구점 옆 횡단보도,삼도119센터,N,Y,2015,1.4,2.9,150,제주소방서,064-729-0435,2022-05-13
"삼도-58",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서사로 73,제주특별자치도 제주시 삼도이동 599-5,33.50594144,126.5201823,삼도2동 수미안아파트 앞 인도상,삼도119센터,N,Y,1997,1,2.9,150,제주소방서,064-729-0435,2022-05-13
"삼도-59",2,제주특별자치도,제주시,50110,제주특별자치도 제주시 중앙로24길 24,제주특별자치도 제주시 삼도이동 1238-5,33.50599393,126.5226373,삼도2동 제주보쌈 앞,삼도119센터,N,Y,1989,0.9,3,150,제주소방서,064-729-0435,2022-05-13
"삼도-6",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 무근성길 41,제주특별자치도 제주시 삼도이동 1095-1,33.51455856,126.5200177,삼도2동 무근성 오라스테이호텔 맞은편 북측,삼도119센터,N,Y,2003,0.7,1.9,80,제주소방서,064-729-0435,2022-05-13
"삼도-60",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 남중서2길 1,제주특별자치도 제주시 삼도이동 248-96,33.50709567,126.5229399,삼도2동 남성마을 방범초소 동남측,삼도119센터,N,Y,1998,0.6,2.2,80,제주소방서,064-729-0435,2022-05-13
"삼도-61",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 서사로 41,제주특별자치도 제주시 삼도이동 801-9,33.50875863,126.5201566,삼도2동 MG새마을금고 맞은편 인도상,삼도119센터,N,Y,1998,1.4,2.2,80,제주소방서,064-729-0435,2022-05-13
"삼도-62",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 남성로23길 9,제주특별자치도 제주시 삼도이동 826-3,33.51004351,126.5216774,삼도2동 남초등교 후문 앞 사거리,삼도119센터,N,Y,1998,0.6,2.6,100,제주소방서,064-729-0435,2022-05-13
"삼도-63",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 관덕로8길 42,제주특별자치도 제주시 삼도이동 195-1,33.50980454,126.5232552,삼도2동 남문로터리 동주방재 앞,삼도119센터,N,Y,2016,0.9,2.8,150,제주소방서,064-729-0435,2022-05-13
"삼도-64",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 중앙로14길 20,제주특별자치도 제주시 삼도이동 108-14,33.5114159,126.5221900464,삼도2동 Alpha문고 옆,삼도119센터,N,Y,1987,0.7,2.6,100,제주소방서,064-729-0435,2022-05-13
"삼도-65",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 관덕로2길 9,제주특별자치도 제주시 삼도이동 907-4,33.51214951,126.5204365,삼도2동 에메랄드호텔 서측 입구,삼도119센터,N,Y,1989,1.1,2.3,80,제주소방서,064-729-0435,2022-05-13
"삼도-66",1,제주특별자치도,제주시,50110,제주특별자치도 제주시 관덕로6길 14-1,제주특별자치도 제주시 삼도이동 63-2,33.51182212,126.5218515,삼도2동 삼도2동주민센터 맞은편,삼도119센터,N,Y,1999,0.6,2.3,80,제주소방서,064-729-0435,2022-05-13
